dataset,configuration,configuration_label,question_id,sentence_index,citation_count,citation_present,human_supported,automatic_supported
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,7,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,8,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,9,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,10,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,11,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_49,12,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,3,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_50,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_51,0,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_51,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_51,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_51,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_52,0,2,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_52,1,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_52,2,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_52,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_52,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_53,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_54,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_54,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_54,2,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_54,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,0,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,2,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,3,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_55,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_56,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_56,1,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_56,2,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_57,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_57,1,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_57,2,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_57,3,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_57,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_58,0,2,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_58,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_58,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_59,0,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_59,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_59,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,1,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_60,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_61,0,3,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_61,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_61,2,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_61,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_62,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_62,1,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_62,2,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_63,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,0,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,2,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_64,6,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_65,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_65,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_65,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_65,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_65,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_67,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_67,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_67,2,2,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_68,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_68,1,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,5,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,6,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_69,7,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,0,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,2,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,4,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_71,7,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_72,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_74,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_74,1,3,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_74,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,1,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,4,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_75,5,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,0,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,5,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_76,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,0,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,3,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,4,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,5,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,6,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_77,7,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_78,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_78,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_79,0,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_79,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_79,2,1,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_80,0,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_80,1,3,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_80,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_80,3,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_81,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_81,1,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_81,2,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_81,3,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_81,4,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_82,0,2,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_82,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_82,2,1,1,0,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_82,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_82,4,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,3,2,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,5,3,1,1,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_83,6,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,2,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,3,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_84,5,2,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_85,0,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_85,1,1,1,1,1
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_86,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_86,1,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_86,2,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_86,3,1,1,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_86,4,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_87,0,0,0,0,0
eli5,eli5-gpt-35-turbo-bm25_interact_doc_id_extraction-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,eli5_87,1,2,1,0,1
